circID	name
hsa_circ_0001332	hsa_circ_000693
hsa_circ_0001333	hsa_circ_001768
hsa_circ_0001334	hsa_circ_001513
hsa_circ_0001335	hsa_circ_000694
hsa_circ_0001336	hsa_circ_000695
hsa_circ_0001337	hsa_circ_001135
hsa_circ_0001338	hsa_circ_001416
hsa_circ_0001339	hsa_circ_001859
hsa_circ_0001340	hsa_circ_000380
hsa_circ_0001341	hsa_circ_001593
hsa_circ_0001342	hsa_circ_000381
hsa_circ_0001343	hsa_circ_001594
hsa_circ_0001344	hsa_circ_000696
hsa_circ_0001345	hsa_circ_000697
hsa_circ_0001346	hsa_circ_001891
hsa_circ_0001347	hsa_circ_000382
hsa_circ_0001348	hsa_circ_000029
hsa_circ_0001349	hsa_circ_001999
hsa_circ_0001350	hsa_circ_000698
hsa_circ_0001351	hsa_circ_001860
hsa_circ_0001352	hsa_circ_001595
hsa_circ_0001353	hsa_circ_001957
hsa_circ_0001354	hsa_circ_001136
hsa_circ_0001355	hsa_circ_001801
hsa_circ_0001356	hsa_circ_000699
hsa_circ_0001357	hsa_circ_000934
hsa_circ_0001358	hsa_circ_001803
hsa_circ_0001359	hsa_circ_002000
hsa_circ_0001360	hsa_circ_001922
hsa_circ_0001361	hsa_circ_000935
hsa_circ_0001362	hsa_circ_001829
hsa_circ_0001363	hsa_circ_000384
hsa_circ_0001364	hsa_circ_002097
hsa_circ_0001365	hsa_circ_001294
hsa_circ_0001366	hsa_circ_002076
hsa_circ_0001367	hsa_circ_001644
hsa_circ_0001368	hsa_circ_001704
hsa_circ_0001369	hsa_circ_000385
hsa_circ_0001370	hsa_circ_001830
hsa_circ_0001371	hsa_circ_001138
hsa_circ_0001372	hsa_circ_002091
hsa_circ_0001373	hsa_circ_000936
hsa_circ_0001374	hsa_circ_001514
hsa_circ_0001375	hsa_circ_001139
hsa_circ_0001376	hsa_circ_001740
hsa_circ_0001377	hsa_circ_000937
hsa_circ_0001378	hsa_circ_001140
hsa_circ_0001379	hsa_circ_001417
hsa_circ_0001380	hsa_circ_001645
hsa_circ_0001381	hsa_circ_000386
hsa_circ_0001382	hsa_circ_001141
hsa_circ_0001383	hsa_circ_001295
hsa_circ_0001384	hsa_circ_000700
hsa_circ_0001385	hsa_circ_000387
hsa_circ_0001386	hsa_circ_001895
hsa_circ_0001387	hsa_circ_001422
hsa_circ_0001388	hsa_circ_001298
hsa_circ_0001389	hsa_circ_001155
hsa_circ_0001390	hsa_circ_001772
hsa_circ_0001391	hsa_circ_001157
hsa_circ_0001392	hsa_circ_001521
hsa_circ_0001393	hsa_circ_001300
hsa_circ_0001394	hsa_circ_000388
hsa_circ_0001395	hsa_circ_001154
hsa_circ_0001396	hsa_circ_001299
hsa_circ_0001397	hsa_circ_001156
hsa_circ_0001398	hsa_circ_000946
hsa_circ_0001399	hsa_circ_001520
hsa_circ_0001400	hsa_circ_002170
hsa_circ_0001401	hsa_circ_001773
hsa_circ_0001402	hsa_circ_001958
hsa_circ_0001403	hsa_circ_001649
hsa_circ_0001404	hsa_circ_000390
hsa_circ_0001405	hsa_circ_001650
hsa_circ_0001406	hsa_circ_000391
hsa_circ_0001407	hsa_circ_001862
hsa_circ_0001408	hsa_circ_001158
hsa_circ_0001409	hsa_circ_001301
hsa_circ_0001410	hsa_circ_000947
hsa_circ_0001411	hsa_circ_002121
hsa_circ_0001412	hsa_circ_000948
hsa_circ_0001413	hsa_circ_001522
hsa_circ_0001414	hsa_circ_000714
hsa_circ_0001415	hsa_circ_001159
hsa_circ_0001416	hsa_circ_001302
hsa_circ_0001417	hsa_circ_001160
hsa_circ_0001418	hsa_circ_000949
hsa_circ_0001419	hsa_circ_000715
hsa_circ_0001420	hsa_circ_001161
hsa_circ_0001421	hsa_circ_001303
hsa_circ_0001422	hsa_circ_002078
hsa_circ_0001423	hsa_circ_000009
hsa_circ_0001424	hsa_circ_000716
hsa_circ_0001425	hsa_circ_001304
hsa_circ_0001426	hsa_circ_001897
hsa_circ_0001427	hsa_circ_001305
hsa_circ_0001428	hsa_circ_001419
hsa_circ_0001429	hsa_circ_001146
hsa_circ_0001430	hsa_circ_000944
hsa_circ_0001431	hsa_circ_000708
hsa_circ_0001432	hsa_circ_002077
hsa_circ_0001433	hsa_circ_000709
hsa_circ_0001434	hsa_circ_001147
hsa_circ_0001435	hsa_circ_000945
hsa_circ_0001436	hsa_circ_001148
hsa_circ_0001437	hsa_circ_001770
hsa_circ_0001438	hsa_circ_001149
hsa_circ_0001439	hsa_circ_002036
hsa_circ_0001440	hsa_circ_000710
hsa_circ_0001441	hsa_circ_001518
hsa_circ_0001442	hsa_circ_001861
hsa_circ_0001443	hsa_circ_000711
hsa_circ_0001444	hsa_circ_001420
hsa_circ_0001445	hsa_circ_000003
hsa_circ_0001446	hsa_circ_001896
hsa_circ_0001447	hsa_circ_001150
hsa_circ_0001448	hsa_circ_000712
hsa_circ_0001449	hsa_circ_001771
hsa_circ_0001450	hsa_circ_001648
hsa_circ_0001451	hsa_circ_001988
hsa_circ_0001452	hsa_circ_001151
hsa_circ_0001453	hsa_circ_001152
hsa_circ_0001454	hsa_circ_001421
hsa_circ_0001455	hsa_circ_001153
hsa_circ_0001456	hsa_circ_001519
hsa_circ_0001457	hsa_circ_000396
hsa_circ_0001458	hsa_circ_000397
hsa_circ_0001459	hsa_circ_000399
hsa_circ_0001460	hsa_circ_001804
hsa_circ_0001461	hsa_circ_000713
hsa_circ_0001462	hsa_circ_001774
hsa_circ_0001463	hsa_circ_000401
hsa_circ_0001464	hsa_circ_000402
hsa_circ_0001465	hsa_circ_000721
hsa_circ_0001466	hsa_circ_000403
hsa_circ_0001467	hsa_circ_001306
hsa_circ_0001468	hsa_circ_000724
hsa_circ_0001469	hsa_circ_000954
hsa_circ_0001470	hsa_circ_000725
hsa_circ_0001471	hsa_circ_001710
hsa_circ_0001472	hsa_circ_001425
hsa_circ_0001473	hsa_circ_001898
hsa_circ_0001474	hsa_circ_001989
hsa_circ_0001475	hsa_circ_000726
hsa_circ_0001476	hsa_circ_001169
hsa_circ_0001477	hsa_circ_000404
hsa_circ_0001478	hsa_circ_000955
hsa_circ_0001479	hsa_circ_001925
hsa_circ_0001480	hsa_circ_000727
hsa_circ_0001481	hsa_circ_001310
hsa_circ_0001482	hsa_circ_001170
hsa_circ_0001483	hsa_circ_001743
hsa_circ_0001484	hsa_circ_001426
hsa_circ_0001485	hsa_circ_000407
hsa_circ_0001486	hsa_circ_000408
hsa_circ_0001487	hsa_circ_001926
hsa_circ_0001488	hsa_circ_002002
hsa_circ_0001489	hsa_circ_000956
hsa_circ_0001490	hsa_circ_001171
hsa_circ_0001491	hsa_circ_000728
hsa_circ_0001492	hsa_circ_000729
hsa_circ_0001493	hsa_circ_001427
hsa_circ_0001494	hsa_circ_000730
hsa_circ_0001495	hsa_circ_000024*
hsa_circ_0001496	hsa_circ_001311
hsa_circ_0001497	hsa_circ_001312
hsa_circ_0001498	hsa_circ_001775
hsa_circ_0001499	hsa_circ_000731
hsa_circ_0001500	hsa_circ_000410
hsa_circ_0001501	hsa_circ_001428
hsa_circ_0001502	hsa_circ_001429
hsa_circ_0001503	hsa_circ_001172
hsa_circ_0001504	hsa_circ_000957
hsa_circ_0001505	hsa_circ_000732
hsa_circ_0001506	hsa_circ_000958
hsa_circ_0001507	hsa_circ_001528
hsa_circ_0001508	hsa_circ_001529
hsa_circ_0001509	hsa_circ_000959
hsa_circ_0001510	hsa_circ_000733
hsa_circ_0001511	hsa_circ_000734
hsa_circ_0001512	hsa_circ_000960
hsa_circ_0001513	hsa_circ_000735
hsa_circ_0001514	hsa_circ_000411
hsa_circ_0001515	hsa_circ_001597
hsa_circ_0001516	hsa_circ_001430
hsa_circ_0001517	hsa_circ_001523
hsa_circ_0001518	hsa_circ_001307
hsa_circ_0001519	hsa_circ_002159
hsa_circ_0001520	hsa_circ_000717
hsa_circ_0001521	hsa_circ_001162
hsa_circ_0001522	hsa_circ_002171
hsa_circ_0001523	hsa_circ_000005
hsa_circ_0001524	hsa_circ_002123
hsa_circ_0001525	hsa_circ_000950
hsa_circ_0001526	hsa_circ_000414
hsa_circ_0001527	hsa_circ_000718
hsa_circ_0001528	hsa_circ_001163
hsa_circ_0001529	hsa_circ_001524
hsa_circ_0001530	hsa_circ_000951
hsa_circ_0001531	hsa_circ_000719
hsa_circ_0001532	hsa_circ_000952
hsa_circ_0001533	hsa_circ_001164
hsa_circ_0001534	hsa_circ_000416
hsa_circ_0001535	hsa_circ_002110
hsa_circ_0001536	hsa_circ_002022
hsa_circ_0001537	hsa_circ_001423
hsa_circ_0001538	hsa_circ_001707
hsa_circ_0001539	hsa_circ_001959
hsa_circ_0001540	hsa_circ_000953
hsa_circ_0001541	hsa_circ_000720
hsa_circ_0001542	hsa_circ_000418
hsa_circ_0001543	hsa_circ_000420
hsa_circ_0001544	hsa_circ_001708
hsa_circ_0001545	hsa_circ_000422
hsa_circ_0001546	hsa_circ_000423
hsa_circ_0001547	hsa_circ_001709
hsa_circ_0001548	hsa_circ_000722
hsa_circ_0001549	hsa_circ_000424
hsa_circ_0001550	hsa_circ_001165
hsa_circ_0001551	hsa_circ_001945
hsa_circ_0001552	hsa_circ_001308
hsa_circ_0001553	hsa_circ_001863
hsa_circ_0001554	hsa_circ_002067
hsa_circ_0001555	hsa_circ_001424
hsa_circ_0001556	hsa_circ_001166
hsa_circ_0001557	hsa_circ_001525
hsa_circ_0001558	hsa_circ_001526
hsa_circ_0001559	hsa_circ_002037
hsa_circ_0001560	hsa_circ_001527
hsa_circ_0001561	hsa_circ_001309
hsa_circ_0001562	hsa_circ_001167
hsa_circ_0001563	hsa_circ_000425
hsa_circ_0001564	hsa_circ_001742
hsa_circ_0001565	hsa_circ_001924
hsa_circ_0001566	hsa_circ_001168
hsa_circ_0001567	hsa_circ_000723
hsa_circ_0001568	hsa_circ_001653
hsa_circ_0001569	hsa_circ_000427
hsa_circ_0001570	hsa_circ_001438
hsa_circ_0001571	hsa_circ_001711
hsa_circ_0001572	hsa_circ_000969
hsa_circ_0001573	hsa_circ_001179
hsa_circ_0001574	hsa_circ_001806
hsa_circ_0001575	hsa_circ_001974
hsa_circ_0001576	hsa_circ_000962
hsa_circ_0001577	hsa_circ_001598
hsa_circ_0001578	hsa_circ_001173
hsa_circ_0001579	hsa_circ_000740
hsa_circ_0001580	hsa_circ_002038
hsa_circ_0001581	hsa_circ_001434
hsa_circ_0001582	hsa_circ_000743
hsa_circ_0001583	hsa_circ_002160
hsa_circ_0001584	hsa_circ_000965
hsa_circ_0001585	hsa_circ_000744
hsa_circ_0001586	hsa_circ_001318
hsa_circ_0001587	hsa_circ_002093
hsa_circ_0001588	hsa_circ_001177
hsa_circ_0001589	hsa_circ_001532
hsa_circ_0001590	hsa_circ_001435
hsa_circ_0001591	hsa_circ_001436
hsa_circ_0001592	hsa_circ_000745
hsa_circ_0001593	hsa_circ_002068
hsa_circ_0001594	hsa_circ_000966
hsa_circ_0001595	hsa_circ_000967
hsa_circ_0001596	hsa_circ_000968
hsa_circ_0001597	hsa_circ_002165
hsa_circ_0001598	hsa_circ_001437
hsa_circ_0001599	hsa_circ_001533
hsa_circ_0001600	hsa_circ_002161
hsa_circ_0001601	hsa_circ_001712
hsa_circ_0001602	hsa_circ_001899
hsa_circ_0001603	hsa_circ_002023
hsa_circ_0001604	hsa_circ_000970
hsa_circ_0001605	hsa_circ_001654
hsa_circ_0001606	hsa_circ_000432
hsa_circ_0001607	hsa_circ_000746
hsa_circ_0001608	hsa_circ_000433
hsa_circ_0001609	hsa_circ_001178
hsa_circ_0001610	hsa_circ_001713
hsa_circ_0001611	hsa_circ_001439
hsa_circ_0001612	hsa_circ_000971
hsa_circ_0001613	hsa_circ_000747
hsa_circ_0001614	hsa_circ_000436
hsa_circ_0001615	hsa_circ_001319
hsa_circ_0001616	hsa_circ_001927
hsa_circ_0001617	hsa_circ_000972
hsa_circ_0001618	hsa_circ_000438
hsa_circ_0001619	hsa_circ_002069
hsa_circ_0001620	hsa_circ_000439
hsa_circ_0001621	hsa_circ_001600
hsa_circ_0001622	hsa_circ_000748
hsa_circ_0001623	hsa_circ_000441
hsa_circ_0001624	hsa_circ_001180
hsa_circ_0001625	hsa_circ_000442
hsa_circ_0001626	hsa_circ_001928
hsa_circ_0001627	hsa_circ_002149
hsa_circ_0001628	hsa_circ_000749
hsa_circ_0001629	hsa_circ_001181
hsa_circ_0001630	hsa_circ_001601
hsa_circ_0001631	hsa_circ_001651
hsa_circ_0001632	hsa_circ_000736
hsa_circ_0001633	hsa_circ_000737
hsa_circ_0001634	hsa_circ_001431
hsa_circ_0001635	hsa_circ_001432
hsa_circ_0001636	hsa_circ_000961
hsa_circ_0001637	hsa_circ_002003
hsa_circ_0001638	hsa_circ_001975
hsa_circ_0001639	hsa_circ_002079
hsa_circ_0001640	hsa_circ_000738
hsa_circ_0001641	hsa_circ_001652
hsa_circ_0001642	hsa_circ_001864
hsa_circ_0001643	hsa_circ_001530
hsa_circ_0001644	hsa_circ_000963
hsa_circ_0001645	hsa_circ_000444
hsa_circ_0001646	hsa_circ_001433
hsa_circ_0001647	hsa_circ_001776
hsa_circ_0001648	hsa_circ_001174
hsa_circ_0001649	hsa_circ_001599
hsa_circ_0001650	hsa_circ_001313
hsa_circ_0001651	hsa_circ_000739
hsa_circ_0001652	hsa_circ_001314
hsa_circ_0001653	hsa_circ_000964
hsa_circ_0001654	hsa_circ_001832
hsa_circ_0001655	hsa_circ_002124
hsa_circ_0001656	hsa_circ_001315
hsa_circ_0001657	hsa_circ_001531
hsa_circ_0001658	hsa_circ_001175
hsa_circ_0001659	hsa_circ_001805
hsa_circ_0001660	hsa_circ_001946
hsa_circ_0001661	hsa_circ_001176
hsa_circ_0001662	hsa_circ_001316
hsa_circ_0001663	hsa_circ_001317
hsa_circ_0001664	hsa_circ_000446
hsa_circ_0001665	hsa_circ_000741
hsa_circ_0001666	hsa_circ_000742
hsa_circ_0001667	hsa_circ_001717
hsa_circ_0001668	hsa_circ_001539
hsa_circ_0001669	hsa_circ_000754
hsa_circ_0001670	hsa_circ_001657
hsa_circ_0001671	hsa_circ_001977
hsa_circ_0001672	hsa_circ_001605
hsa_circ_0001673	hsa_circ_002053
hsa_circ_0001674	hsa_circ_000982
hsa_circ_0001675	hsa_circ_000983
hsa_circ_0001676	hsa_circ_002115
hsa_circ_0001677	hsa_circ_001444
hsa_circ_0001678	hsa_circ_001659
hsa_circ_0001679	hsa_circ_001326
hsa_circ_0001680	hsa_circ_000978
hsa_circ_0001681	hsa_circ_001603
hsa_circ_0001682	hsa_circ_001777
hsa_circ_0001683	hsa_circ_001322
hsa_circ_0001684	hsa_circ_000448
hsa_circ_0001685	hsa_circ_001900
hsa_circ_0001686	hsa_circ_001604
hsa_circ_0001687	hsa_circ_001323
hsa_circ_0001688	hsa_circ_000979
hsa_circ_0001689	hsa_circ_001187
hsa_circ_0001690	hsa_circ_001931
hsa_circ_0001691	hsa_circ_001188
hsa_circ_0001692	hsa_circ_001658
hsa_circ_0001693	hsa_circ_002086
hsa_circ_0001694	hsa_circ_001865
hsa_circ_0001695	hsa_circ_001189
hsa_circ_0001696	hsa_circ_000755
hsa_circ_0001697	hsa_circ_001866
hsa_circ_0001698	hsa_circ_001540
hsa_circ_0001699	hsa_circ_001778
hsa_circ_0001700	hsa_circ_000008
hsa_circ_0001701	hsa_circ_000980
hsa_circ_0001702	hsa_circ_001541
hsa_circ_0001703	hsa_circ_000454
hsa_circ_0001704	hsa_circ_001190
hsa_circ_0001705	hsa_circ_002080
hsa_circ_0001706	hsa_circ_000981
hsa_circ_0001707	hsa_circ_000455
hsa_circ_0001708	hsa_circ_001191
hsa_circ_0001709	hsa_circ_002070
hsa_circ_0001710	hsa_circ_001542
hsa_circ_0001711	hsa_circ_001947
hsa_circ_0001712	hsa_circ_001716
hsa_circ_0001713	hsa_circ_001808
hsa_circ_0001714	hsa_circ_001192
hsa_circ_0001715	hsa_circ_001443
hsa_circ_0001716	hsa_circ_001606
hsa_circ_0001717	hsa_circ_001607
hsa_circ_0001718	hsa_circ_001324
hsa_circ_0001719	hsa_circ_001325
hsa_circ_0001720	hsa_circ_001543
hsa_circ_0001721	hsa_circ_000457
hsa_circ_0001722	hsa_circ_001834
hsa_circ_0001723	hsa_circ_001193
hsa_circ_0001724	hsa_circ_000984
hsa_circ_0001725	hsa_circ_002138
hsa_circ_0001726	hsa_circ_002103
hsa_circ_0001727	hsa_circ_000017
hsa_circ_0001728	hsa_circ_001990
hsa_circ_0001729	hsa_circ_000458
hsa_circ_0001730	hsa_circ_000001
hsa_circ_0001731	hsa_circ_001182
hsa_circ_0001732	hsa_circ_001929
hsa_circ_0001733	hsa_circ_000460
hsa_circ_0001734	hsa_circ_001534
hsa_circ_0001735	hsa_circ_001183
hsa_circ_0001736	hsa_circ_001320
hsa_circ_0001737	hsa_circ_001976
hsa_circ_0001738	hsa_circ_001930
hsa_circ_0001739	hsa_circ_000461
hsa_circ_0001740	hsa_circ_001535
hsa_circ_0001741	hsa_circ_002157
hsa_circ_0001742	hsa_circ_000011
hsa_circ_0001743	hsa_circ_000464
hsa_circ_0001744	hsa_circ_000465
hsa_circ_0001745	hsa_circ_000466
hsa_circ_0001746	hsa_circ_001602
hsa_circ_0001747	hsa_circ_001440
hsa_circ_0001748	hsa_circ_002039
hsa_circ_0001749	hsa_circ_000750
hsa_circ_0001750	hsa_circ_000751
hsa_circ_0001751	hsa_circ_000973
hsa_circ_0001752	hsa_circ_000752
hsa_circ_0001753	hsa_circ_001714
hsa_circ_0001754	hsa_circ_002040
hsa_circ_0001755	hsa_circ_001184
hsa_circ_0001756	hsa_circ_000012
hsa_circ_0001757	hsa_circ_002135
hsa_circ_0001758	hsa_circ_001185
hsa_circ_0001759	hsa_circ_001655
hsa_circ_0001760	hsa_circ_002166
hsa_circ_0001761	hsa_circ_001715
hsa_circ_0001762	hsa_circ_000974
hsa_circ_0001763	hsa_circ_001656
hsa_circ_0001764	hsa_circ_001807
hsa_circ_0001765	hsa_circ_000975
hsa_circ_0001766	hsa_circ_001536
hsa_circ_0001767	hsa_circ_001537
hsa_circ_0001768	hsa_circ_001538
hsa_circ_0001769	hsa_circ_000753
hsa_circ_0001770	hsa_circ_001441
hsa_circ_0001771	hsa_circ_000976
hsa_circ_0001772	hsa_circ_002131
hsa_circ_0001773	hsa_circ_001833
hsa_circ_0001774	hsa_circ_001186
hsa_circ_0001775	hsa_circ_001442
hsa_circ_0001776	hsa_circ_002142
hsa_circ_0001777	hsa_circ_000977
hsa_circ_0001778	hsa_circ_001321
hsa_circ_0001779	hsa_circ_001445
hsa_circ_0001780	hsa_circ_001196
hsa_circ_0001781	hsa_circ_001610
hsa_circ_0001782	hsa_circ_000756
hsa_circ_0001783	hsa_circ_000757
hsa_circ_0001784	hsa_circ_000758
hsa_circ_0001785	hsa_circ_001447
hsa_circ_0001786	hsa_circ_001329
hsa_circ_0001787	hsa_circ_001448
hsa_circ_0001788	hsa_circ_000020
hsa_circ_0001789	hsa_circ_000467
hsa_circ_0001790	hsa_circ_001660
hsa_circ_0001791	hsa_circ_001197
hsa_circ_0001792	hsa_circ_000469
hsa_circ_0001793	hsa_circ_002087
hsa_circ_0001794	hsa_circ_001718
hsa_circ_0001795	hsa_circ_001611
hsa_circ_0001796	hsa_circ_001809
hsa_circ_0001797	hsa_circ_000988
hsa_circ_0001798	hsa_circ_001779
hsa_circ_0001799	hsa_circ_002071
hsa_circ_0001800	hsa_circ_001449
hsa_circ_0001801	hsa_circ_000018
hsa_circ_0001802	hsa_circ_000472
hsa_circ_0001803	hsa_circ_000989
hsa_circ_0001804	hsa_circ_000990
hsa_circ_0001805	hsa_circ_001330
hsa_circ_0001806	hsa_circ_001780
hsa_circ_0001807	hsa_circ_001198
hsa_circ_0001808	hsa_circ_000991
hsa_circ_0001809	hsa_circ_001199
hsa_circ_0001810	hsa_circ_001781
hsa_circ_0001811	hsa_circ_001719
hsa_circ_0001812	hsa_circ_001200
hsa_circ_0001813	hsa_circ_000476
hsa_circ_0001814	hsa_circ_001331
hsa_circ_0001815	hsa_circ_002054
hsa_circ_0001816	hsa_circ_001201
hsa_circ_0001817	hsa_circ_000985
hsa_circ_0001818	hsa_circ_001544
hsa_circ_0001819	hsa_circ_000479
hsa_circ_0001820	hsa_circ_001327
hsa_circ_0001821	hsa_circ_000006
hsa_circ_0001822	hsa_circ_001194
hsa_circ_0001823	hsa_circ_001195
hsa_circ_0001824	hsa_circ_001608
hsa_circ_0001825	hsa_circ_000986
hsa_circ_0001826	hsa_circ_001609
hsa_circ_0001827	hsa_circ_000987
hsa_circ_0001828	hsa_circ_000481
hsa_circ_0001829	hsa_circ_000482
hsa_circ_0001830	hsa_circ_000483
hsa_circ_0001831	hsa_circ_001446
hsa_circ_0001832	hsa_circ_001328
hsa_circ_0001833	hsa_circ_001545
hsa_circ_0001834	hsa_circ_000764
hsa_circ_0001835	hsa_circ_001661
hsa_circ_0001836	hsa_circ_001207
hsa_circ_0001837	hsa_circ_002006
hsa_circ_0001838	hsa_circ_001546
hsa_circ_0001839	hsa_circ_001208
hsa_circ_0001840	hsa_circ_001868
hsa_circ_0001841	hsa_circ_000765
hsa_circ_0001842	hsa_circ_001334
hsa_circ_0001843	hsa_circ_000766
hsa_circ_0001844	hsa_circ_001612
hsa_circ_0001845	hsa_circ_000997
hsa_circ_0001846	hsa_circ_001335
hsa_circ_0001847	hsa_circ_002041
hsa_circ_0001848	hsa_circ_002104
hsa_circ_0001849	hsa_circ_001933
hsa_circ_0001850	hsa_circ_001782
hsa_circ_0001851	hsa_circ_001991
hsa_circ_0001852	hsa_circ_001336
hsa_circ_0001853	hsa_circ_000486
hsa_circ_0001854	hsa_circ_000487
hsa_circ_0001855	hsa_circ_000488
hsa_circ_0001856	hsa_circ_001613
hsa_circ_0001857	hsa_circ_001337
hsa_circ_0001858	hsa_circ_001338
hsa_circ_0001859	hsa_circ_001783
hsa_circ_0001860	hsa_circ_000489
hsa_circ_0001861	hsa_circ_001662
hsa_circ_0001862	hsa_circ_001339
hsa_circ_0001863	hsa_circ_000767
hsa_circ_0001864	hsa_circ_001340
hsa_circ_0001865	hsa_circ_000998
hsa_circ_0001866	hsa_circ_001614
hsa_circ_0001867	hsa_circ_000768
hsa_circ_0001868	hsa_circ_000999
hsa_circ_0001869	hsa_circ_000769
hsa_circ_0001870	hsa_circ_001000
hsa_circ_0001871	hsa_circ_000770
hsa_circ_0001872	hsa_circ_001869
hsa_circ_0001873	hsa_circ_001341
hsa_circ_0001874	hsa_circ_001547
hsa_circ_0001875	hsa_circ_001209
hsa_circ_0001876	hsa_circ_000492
hsa_circ_0001877	hsa_circ_001202
hsa_circ_0001878	hsa_circ_001203
hsa_circ_0001879	hsa_circ_001867
hsa_circ_0001880	hsa_circ_001332
hsa_circ_0001881	hsa_circ_000759
hsa_circ_0001882	hsa_circ_001810
hsa_circ_0001883	hsa_circ_002004
hsa_circ_0001884	hsa_circ_000992
hsa_circ_0001885	hsa_circ_000494
hsa_circ_0001886	hsa_circ_002005
hsa_circ_0001887	hsa_circ_000993
hsa_circ_0001888	hsa_circ_001960
hsa_circ_0001889	hsa_circ_001948
hsa_circ_0001890	hsa_circ_001204
hsa_circ_0001891	hsa_circ_001450
hsa_circ_0001892	hsa_circ_001205
hsa_circ_0001893	hsa_circ_001333
hsa_circ_0001894	hsa_circ_001744
hsa_circ_0001895	hsa_circ_000760
hsa_circ_0001896	hsa_circ_000761
hsa_circ_0001897	hsa_circ_000994
hsa_circ_0001898	hsa_circ_000762
hsa_circ_0001899	hsa_circ_000995
hsa_circ_0001900	hsa_circ_000004
hsa_circ_0001901	hsa_circ_000996
hsa_circ_0001902	hsa_circ_002055
hsa_circ_0001903	hsa_circ_001978
hsa_circ_0001904	hsa_circ_001206
hsa_circ_0001905	hsa_circ_000763
hsa_circ_0001906	hsa_circ_001932
hsa_circ_0001907	hsa_circ_002143
hsa_circ_0001908	hsa_circ_000771
hsa_circ_0001909	hsa_circ_001001
hsa_circ_0001910	hsa_circ_001342
hsa_circ_0001911	hsa_circ_001344
hsa_circ_0001912	hsa_circ_001961
hsa_circ_0001913	hsa_circ_001004
hsa_circ_0001914	hsa_circ_001005
hsa_circ_0001915	hsa_circ_000772
hsa_circ_0001916	hsa_circ_000773
hsa_circ_0001917	hsa_circ_001663
hsa_circ_0001918	hsa_circ_002056
hsa_circ_0001919	hsa_circ_001006
hsa_circ_0001920	hsa_circ_001870
hsa_circ_0001921	hsa_circ_000505
hsa_circ_0001922	hsa_circ_002081
hsa_circ_0001923	hsa_circ_001346
hsa_circ_0001924	hsa_circ_001549
hsa_circ_0001925	hsa_circ_000774
hsa_circ_0001926	hsa_circ_001213
hsa_circ_0001927	hsa_circ_001835
hsa_circ_0001928	hsa_circ_000775
hsa_circ_0001929	hsa_circ_000776
hsa_circ_0001930	hsa_circ_001451
hsa_circ_0001931	hsa_circ_000777
hsa_circ_0001932	hsa_circ_001452
hsa_circ_0001933	hsa_circ_001615
hsa_circ_0001934	hsa_circ_000778
hsa_circ_0001935	hsa_circ_001745
hsa_circ_0001936	hsa_circ_002116
hsa_circ_0001937	hsa_circ_001002
hsa_circ_0001938	hsa_circ_001210
hsa_circ_0001939	hsa_circ_001548
hsa_circ_0001940	hsa_circ_001784
hsa_circ_0001941	hsa_circ_001343
hsa_circ_0001942	hsa_circ_000508
hsa_circ_0001943	hsa_circ_001211
hsa_circ_0001944	hsa_circ_001992
hsa_circ_0001945	hsa_circ_001212
hsa_circ_0001946	CDR1as
hsa_circ_0001947	hsa_circ_000510
hsa_circ_0001948	hsa_circ_001345
hsa_circ_0001949	hsa_circ_000513
hsa_circ_0001950	hsa_circ_001003
hsa_circ_0001951	hsa_circ_000514
hsa_circ_0001952	hsa_circ_002133
hsa_circ_0001953	hsa_circ_001871
hsa_circ_0001954	hsa_circ_001007
